address,categories/0,categories/1,categories/2,categories/3,categoryName,description,location/lat,location/lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,reviewsCount,state,street,title,totalScore,R_ID,Location_ID
74153台灣台南市善化區光明路17號,早餐餐廳,,,,早餐餐廳,,23.1314362,120.2959079,星期六,"06:00 to 12:00, 15:00 to 18:30",星期日,"06:00 to 12:00, 15:00 to 18:30",星期一,休息,星期二,"06:00 to 12:00, 15:00 to 18:30",星期三,"06:00 to 12:00, 15:00 to 18:30",星期四,"06:00 to 12:00, 15:00 to 18:30",星期五,"06:00 to 12:00, 15:00 to 18:30",60,台南市善化區,光明路17號,春天手作包子,4.8,1342,9001342
711台灣台南市歸仁區歸仁大道101號靠近南門1F,輕食餐廳,班戟店,,,輕食餐廳,,22.9241484,120.2875649,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,1061,台南市歸仁區,歸仁大道101號靠近南門1F,Mochi Mochi 鬆餅屋 - 台南三井 Outlet 店,4.6,1343,9001343
711台灣台南市歸仁區中正南路三段321號,餃子店,,,,餃子店,,22.9107571,120.2699138,星期六,10:30 to 21:30,星期日,10:30 to 21:30,星期一,10:30 to 21:30,星期二,10:30 to 21:30,星期三,10:30 to 21:30,星期四,10:30 to 21:30,星期五,休息,123,台南市歸仁區,中正南路三段321號,上海小籠湯包,4.3,1344,9001344
711台灣台南市歸仁區歸仁大道101號1F,迴轉壽司餐廳,,,,迴轉壽司餐廳,,22.9247932,120.2881619,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,1062,台南市歸仁區,歸仁大道101號1F,合點壽司 がってん寿司 台南三井店,4.2,1345,9001345
711台灣台南市歸仁區歸仁大道101號1樓,日式炸豬扒餐廳,日本餐廳,,,日式炸豬扒餐廳,,22.9253027,120.2879343,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,230,台南市歸仁區,歸仁大道101號1樓,伊勢路勝勢日式豬排 台南三井店,4.1,1346,9001346
711台灣台南市歸仁區歸仁大道101號2F,美式扒房,,,,美式扒房,,22.925118,120.2875431,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,701,台南市歸仁區,歸仁大道101號2F,橫濱牛排 台南三井店,3.9,1347,9001347
711台灣台南市歸仁區長榮路一段233號,葷食餐廳,,,,葷食餐廳,,22.9105267,120.2701894,星期六,09:00 to 15:00,星期日,休息,星期一,09:00 to 15:00,星期二,09:00 to 15:00,星期三,09:00 to 15:00,星期四,09:00 to 15:00,星期五,09:00 to 15:00,370,台南市歸仁區,長榮路一段233號,大翔燒臘,4.3,1348,9001348
711台灣台南市歸仁區中正南路三段193號,早餐餐廳,,,,早餐餐廳,,22.9128608,120.2708554,星期六,05:30 to 14:00,星期日,05:30 to 14:00,星期一,05:30 to 14:00,星期二,05:30 to 14:00,星期三,05:30 to 14:00,星期四,05:30 to 14:00,星期五,05:30 to 14:00,19,台南市歸仁區,中正南路三段193號,晨光早午餐,4.2,1349,9001349
711台灣台南市歸仁區長榮路一段207號,中餐館,,,,中餐館,,22.9106374,120.2695268,星期六,08:00 to 20:00,星期日,08:00 to 20:00,星期一,08:00 to 20:00,星期二,休息,星期三,08:00 to 20:00,星期四,08:00 to 20:00,星期五,08:00 to 20:00,8,台南市歸仁區,長榮路一段207號,茶餘飯後 大潭長榮店（一飲茶）,4.5,1350,9001350
711台灣台南市歸仁區歸仁大道101號,中餐館,,,,中餐館,,22.926167,120.2869139,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,494,台南市歸仁區,歸仁大道101號,林聰明砂鍋魚頭 台南三井店,3.6,1351,9001351
711010台灣台南市歸仁區中正南路三段315號,早午餐餐廳,,,,早午餐餐廳,,22.9108858,120.2699496,星期六,06:00 to 13:30,星期日,06:00 to 13:30,星期一,06:00 to 13:30,星期二,休息,星期三,06:00 to 13:30,星期四,06:00 to 13:30,星期五,06:00 to 13:30,55,台南市歸仁區,中正南路三段315號,弘爺漢堡（歸仁長大店-長榮大學）,3.7,1352,9001352
711台灣台南市歸仁區歸仁大道101號1樓。,台灣餐廳,,,,台灣餐廳,,22.9248251,120.2869852,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,506,台南市歸仁區,歸仁大道101號1樓。,徠 台灣新知味 台南三井店,4.3,1353,9001353
721台灣台南市麻豆區民生路19-2號,早餐餐廳,,,,早餐餐廳,,23.1828936,120.2537205,星期六,休息,星期日,休息,星期一,05:30 to 10:00,星期二,05:30 to 10:00,星期三,05:30 to 10:00,星期四,05:30 to 10:00,星期五,05:30 to 10:00,16,台南市麻豆區,民生路19-2號,東角早餐店,4.4,1354,9001354
721台灣台南市麻豆區中山路80號,中餐館,中式麵食店,熟食店,中菜館,中餐館,,23.183846,120.245807,星期六,"10:30 to 14:00, 16:00 to 19:30",星期日,"10:30 to 14:00, 16:00 to 19:30",星期一,"10:30 to 14:00, 16:00 to 19:30",星期二,"10:30 to 14:00, 16:00 to 19:30",星期三,休息,星期四,"10:30 to 14:00, 16:00 to 19:30",星期五,"10:30 to 14:00, 16:00 to 19:30",125,台南市麻豆區,中山路80號,洪記現炒-五柳枝｜逾60年在地店家,4.0,1355,9001355
721台灣台南市麻豆區民權路10-19號,拉麵店,,,,拉麵店,,23.1822204,120.2514114,星期六,"11:00 to 14:00, 17:00 to 21:00",星期日,"11:00 to 14:00, 17:00 to 21:00",星期一,"11:00 to 14:00, 17:00 to 21:00",星期二,"11:00 to 14:00, 17:00 to 21:00",星期三,"11:00 to 14:00, 17:00 to 21:00",星期四,"11:00 to 14:00, 17:00 to 21:00",星期五,"11:00 to 14:00, 17:00 to 21:00",210,台南市麻豆區,民權路10-19號,九湯屋-麻豆店,4.1,1356,9001356
745台灣台南市安定區,早餐餐廳,,,,早餐餐廳,,23.1190379,120.2362288,星期六,05:30 to 11:30,星期日,05:30 to 11:30,星期一,05:30 to 11:00,星期二,05:30 to 11:00,星期三,05:30 to 11:00,星期四,休息,星期五,05:30 to 11:00,15,台南市安定區,,安定東方美,4.7,1357,9001357
721台灣台南市麻豆區中興街5號,涮涮鍋餐廳,亞洲菜餐廳,日本餐廳,壽喜燒和日式火鍋餐廳,涮涮鍋餐廳,,23.1818657,120.2472229,星期六,"11:00 to 14:00, 17:00 to 21:30",星期日,"11:00 to 14:00, 17:00 to 21:30",星期一,"11:00 to 14:00, 17:00 to 21:30",星期二,休息,星期三,"11:00 to 14:00, 17:00 to 21:30",星期四,"11:00 to 14:00, 17:00 to 21:30",星期五,"11:00 to 14:00, 17:00 to 21:30",989,台南市麻豆區,中興街5號,松淵日式涮涮鍋,4.2,1358,9001358
721台灣台南市麻豆區民族路6號,日式咖哩餐廳,,,,日式咖哩餐廳,,23.1827152,120.2495742,星期六,11:00 to 19:30,星期日,休息,星期一,11:00 to 19:30,星期二,11:00 to 19:30,星期三,11:00 to 19:30,星期四,11:00 to 19:30,星期五,11:00 to 19:30,21,台南市麻豆區,民族路6號,小夜食堂 - 麻豆民族店,4.7,1359,9001359
721台灣台南市麻豆區中山路133號,餐廳,,,,餐廳,,23.183524,120.2450588,星期六,"11:00 to 14:00, 16:30 to 21:00",星期日,"11:00 to 14:00, 16:30 to 21:00",星期一,"11:00 to 14:00, 16:30 to 21:00",星期二,"11:00 to 14:00, 16:30 to 21:00",星期三,"11:00 to 14:00, 16:30 to 21:00",星期四,"11:00 to 14:00, 16:30 to 21:00",星期五,"11:00 to 14:00, 16:30 to 21:00",53,台南市麻豆區,中山路133號,香夫子牛肉麵,4.2,1360,9001360
721台灣台南市麻豆區仁愛路17-3號,壽司店,,,,壽司店,,23.1829531,120.2463118,星期六,11:00 to 13:00,星期日,休息,星期一,休息,星期二,"11:00 to 13:00, 16:30 to 19:00",星期三,"11:00 to 13:00, 16:30 to 19:00",星期四,"11:00 to 13:00, 16:30 to 19:00",星期五,"11:00 to 13:00, 16:30 to 19:00",92,台南市麻豆區,仁愛路17-3號,老外的壽司,4.2,1361,9001361
741台灣台南市善化區三民路43-1號,早午餐餐廳,咖啡店,餐廳,,早午餐餐廳,,23.1308427,120.2879652,星期六,09:30 to 14:30,星期日,09:30 to 14:30,星期一,09:30 to 14:30,星期二,09:30 to 14:30,星期三,09:30 to 14:30,星期四,09:30 to 14:30,星期五,09:30 to 14:30,88,台南市善化區,三民路43-1號,喬&moon,5.0,1362,9001362
741006台灣台南市善化區民生路429號,鐵板燒餐廳,日本餐廳,餐廳,海鮮餐廳,鐵板燒餐廳,,23.129777,120.2952195,星期六,"12:00 to 14:00, 17:45 to 21:30",星期日,"12:00 to 14:00, 17:45 to 21:30",星期一,"12:00 to 14:00, 17:45 to 21:30",星期二,"12:00 to 14:00, 17:45 to 21:30",星期三,"12:00 to 14:00, 17:45 to 21:30",星期四,"12:00 to 14:00, 17:45 to 21:30",星期五,"12:00 to 14:00, 17:45 to 21:30",630,台南市善化區,民生路429號,食光宴鐵板料理｜台南無菜單料理 台南美食約會餐廳推薦,4.9,1363,9001363
741台灣台南市善化區中正路382-1號,中菜館,餐廳,,,中菜館,,23.1284559,120.2941168,星期六,"10:30 to 14:00, 17:00 to 21:00",星期日,"10:30 to 14:00, 17:00 to 21:00",星期一,"10:30 to 14:00, 17:00 to 21:00",星期二,"10:30 to 14:00, 17:00 to 21:00",星期三,"10:30 to 14:00, 17:00 to 21:00",星期四,"10:30 to 14:00, 17:00 to 21:00",星期五,"10:30 to 14:00, 17:00 to 21:00",401,台南市善化區,中正路382-1號,鮮喫粥,4.2,1364,9001364
741台灣台南市善化區民權路126號的對面,豆腐餐廳,,,,豆腐餐廳,,23.1316724,120.3012016,星期六,15:00 to 20:00,星期日,15:00 to 20:00,星期一,休息,星期二,15:00 to 20:00,星期三,15:00 to 20:00,星期四,15:00 to 20:00,星期五,15:00 to 20:00,105,台南市善化區,民權路126號的對面,福慧臭豆腐,4.6,1365,9001365
741台灣台南市善化區中山路46號,早餐餐廳,,,,早餐餐廳,,23.1334767,120.3051152,星期六,09:00 to 17:00,星期日,05:00 to 11:30,星期一,05:00 to 11:30,星期二,05:00 to 11:30,星期三,05:00 to 11:30,星期四,05:00 to 11:30,星期五,05:00 to 11:30,74,台南市善化區,中山路46號,善化東方美早餐店（火車站前）,4.3,1366,9001366
741台灣台南市善化區忠孝路66號對面號,快餐店,,,,快餐店,,23.1324618,120.302976,星期六,11:00 to 18:30,星期日,11:00 to 18:30,星期一,11:00 to 18:30,星期二,11:00 to 18:30,星期三,11:00 to 18:30,星期四,11:00 to 18:30,星期五,11:00 to 18:30,5,台南市善化區,忠孝路66號對面號,孫小胖碗粿,4.6,1367,9001367
741台灣台南市善化區中興路198號,中菜館,,,,中菜館,,23.1319138,120.2888378,星期六,"11:00 to 14:00, 17:00 to 22:30",星期日,"11:00 to 14:00, 17:00 to 22:30",星期一,休息,星期二,"11:00 to 14:00, 17:00 to 22:30",星期三,"11:00 to 14:00, 17:00 to 22:30",星期四,"11:00 to 14:00, 17:00 to 22:30",星期五,"11:00 to 14:00, 17:00 to 22:30",29,台南市善化區,中興路198號,八饌櫻桃鴨活鰻海鮮料理,4.8,1368,9001368
741台灣台南市善化區中山路143之14號,中式麵食店,,,,中式麵食店,,23.1326312,120.3006283,星期六,"11:00 to 13:45, 17:00 to 20:15",星期日,"11:00 to 13:45, 17:00 to 20:15",星期一,"11:00 to 13:45, 17:00 to 20:15",星期二,休息,星期三,"11:00 to 13:45, 17:00 to 20:15",星期四,"11:00 to 13:45, 17:00 to 20:15",星期五,"11:00 to 13:45, 17:00 to 20:15",94,台南市善化區,中山路143之14號,田園麵食館,4.2,1369,9001369
741台灣台南市善化區中山路319號,中餐館,,,,中餐館,,23.1320192,120.2948695,,,,,,,,,,,,,,,42,台南市善化區,中山路319號,八廚職人弁當(台南善化店),4.2,1370,9001370
741台灣台南市善化區大成路290號,早餐餐廳,早午餐餐廳,,,早餐餐廳,,23.1299444,120.2983917,星期六,05:00 to 11:00,星期日,休息,星期一,05:00 to 11:00,星期二,05:00 to 11:00,星期三,05:00 to 11:00,星期四,05:00 to 11:00,星期五,05:00 to 11:00,79,台南市善化區,大成路290號,早安美芝城善化活力大成,4.2,1371,9001371
741台灣台南市善化區成功路252號,粵菜館,,,,粵菜館,,23.1301744,120.3090423,星期六,11:30 to 21:00,星期日,11:30 to 21:00,星期一,"11:30 to 14:00, 17:30 to 21:00",星期二,"11:30 to 14:00, 17:30 to 21:00",星期三,"11:30 to 14:00, 17:30 to 21:00",星期四,"11:30 to 14:00, 17:30 to 21:00",星期五,"11:30 to 14:00, 17:30 to 21:00",596,台南市善化區,成功路252號,虹橋港式飲茶,4.2,1372,9001372
741台灣台南市善化區中山路67號號,甜品餐廳,,,,甜品餐廳,,23.1330269,120.303802,星期六,10:00 to 21:00,星期日,10:00 to 21:00,星期一,10:00 to 21:00,星期二,10:00 to 21:00,星期三,10:00 to 21:00,星期四,10:00 to 21:00,星期五,10:00 to 21:00,322,台南市善化區,中山路67號號,豆先生傳統豆花,4.4,1373,9001373
74177台灣台南市善化區101之5號,早餐餐廳,早午餐餐廳,,,早餐餐廳,,23.1537883,120.3026798,星期六,05:00 to 12:00,星期日,05:00 to 12:00,星期一,05:00 to 12:00,星期二,05:00 to 12:00,星期三,05:00 to 12:00,星期四,05:00 to 12:00,星期五,05:00 to 12:00,29,台南市善化區,101之5號,早安美芝城六分寮-芝,3.7,1374,9001374
74191台灣台南市善化區大信路22-1號,日本餐廳,,,,日本餐廳,,23.1305174,120.2922607,星期六,17:30 to 00:30,星期日,17:30 to 00:30,星期一,17:30 to 00:30,星期二,休息,星期三,17:30 to 00:30,星期四,17:30 to 00:30,星期五,17:30 to 00:30,41,台南市善化區,大信路22-1號,惠比壽串炸販賣所,4.8,1375,9001375
741008台灣台南市善化區168號,中菜館,,,,中菜館,,23.1539762,120.3042125,星期六,11:00 to 20:00,星期日,休息,星期一,休息,星期二,12:30 to 20:00,星期三,12:30 to 20:00,星期四,12:30 to 20:00,星期五,12:30 to 20:00,8,台南市善化區,168號,半瓶水,5.0,1376,9001376
741台灣台南市善化區民生路359號,火鍋餐廳,,,,火鍋餐廳,,23.1302645,120.2973899,星期六,15:00 to 23:30,星期日,15:00 to 23:30,星期一,15:00 to 23:30,星期二,15:00 to 23:30,星期三,休息,星期四,15:00 to 23:30,星期五,15:00 to 23:30,355,台南市善化區,民生路359號,好口福石頭火鍋,4.5,1377,9001377
741台灣台南市善化區,葷食餐廳,,,,葷食餐廳,,23.149416,120.332511,星期六,09:00 to 17:00,星期日,09:00 to 17:00,星期一,09:00 to 17:00,星期二,09:00 to 17:00,星期三,09:00 to 17:00,星期四,09:00 to 17:00,星期五,09:00 to 17:00,447,台南市善化區,,土產牛肉,4.2,1378,9001378
711台灣台南市歸仁區歸仁大道101號3F 櫃位編號30400,快餐店,,,,快餐店,,22.9261666,120.2869136,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,600,台南市歸仁區,歸仁大道101號3F 櫃位編號30400,繼光香香雞-台南三井專櫃,4.8,1379,9001379
741台灣台南市善化區中山路143-13號,火鍋餐廳,,,,火鍋餐廳,,23.132637,120.300761,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,"11:00 to 14:00, 17:00 to 21:30",星期二,"11:00 to 14:00, 17:00 to 21:30",星期三,"11:00 to 14:00, 17:00 to 21:30",星期四,"11:00 to 14:00, 17:00 to 21:30",星期五,"11:00 to 14:00, 17:00 to 21:30",381,台南市善化區,中山路143-13號,善化鍋就好臭臭鍋,3.6,1380,9001380
711台灣台南市歸仁區長榮路一段10-386號,早餐餐廳,,,,早餐餐廳,,22.9099203,120.2723834,星期六,休息,星期日,休息,星期一,06:30 to 10:30,星期二,06:30 to 10:30,星期三,06:30 to 10:30,星期四,06:30 to 10:30,星期五,06:30 to 10:30,70,台南市歸仁區,長榮路一段10-386號,活力早餐,4.4,1381,9001381
711台灣台南市歸仁區歸仁大道101號1樓,日式咖哩餐廳,,,,日式咖哩餐廳,,22.9246606,120.2882294,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,308,台南市歸仁區,歸仁大道101號1樓,Suage 北海道湯咖哩 台南三井店,4.2,1382,9001382
711台灣台南市歸仁區歸仁大道101號2樓,意大利餐廳,,,,意大利餐廳,,22.9261679,120.2869144,星期六,"11:00 to 16:00, 17:00 to 21:00",星期日,"11:00 to 16:00, 17:00 to 21:00",星期一,"11:00 to 16:00, 17:00 to 21:00",星期二,"11:00 to 16:00, 17:00 to 21:00",星期三,"11:00 to 16:00, 17:00 to 21:00",星期四,"11:00 to 16:00, 17:00 to 21:00",星期五,"11:00 to 16:00, 17:00 to 21:00",415,台南市歸仁區,歸仁大道101號2樓,薄多義Bite 2 Eat 義式手工披薩-台南三井店,4.1,1383,9001383
711台灣台南市歸仁區歸仁大道101號3F,中餐館,,,,中餐館,,22.9261605,120.286913,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,731,台南市歸仁區,歸仁大道101號3F,想想咖哩 - 台南三井Outlet店,4.3,1384,9001384
711台灣台南市歸仁區長榮路一段711號268-2號,早餐餐廳,,,,早餐餐廳,,22.9099168,120.272232,星期六,休息,星期日,休息,星期一,05:20 to 10:30,星期二,05:20 to 10:30,星期三,05:20 to 10:30,星期四,05:20 to 10:30,星期五,05:20 to 10:30,32,台南市歸仁區,長榮路一段711號268-2號,阿祥餐車 手作早餐專賣🥪（店面）Since 1998,4.9,1385,9001385
711台灣台南市歸仁區中正南路三段193號,餐廳,,,,餐廳,,22.9127583,120.2708451,星期六,11:00 to 21:00,星期日,休息,星期一,11:00 to 21:00,星期二,11:00 to 21:00,星期三,11:00 to 21:00,星期四,11:00 to 21:00,星期五,11:00 to 21:00,98,台南市歸仁區,中正南路三段193號,阿姨的店,4.3,1386,9001386
711台灣台南市歸仁區長榮路一段176之1號,早餐餐廳,,,,早餐餐廳,,22.9103478,120.2688838,星期六,05:40 to 12:20,星期日,休息,星期一,05:40 to 12:20,星期二,05:40 to 12:20,星期三,05:40 to 12:20,星期四,05:40 to 12:20,星期五,05:40 to 12:20,42,台南市歸仁區,長榮路一段176之1號,元氣早餐屋,4.6,1387,9001387
721台灣台南市麻豆區民生路12-2號,食堂與定食餐廳,餐廳,,,食堂與定食餐廳,,23.1827064,120.2535549,星期六,"11:00 to 14:30, 17:00 to 21:00",星期日,"11:00 to 14:30, 17:00 to 21:00",星期一,"11:00 to 14:30, 17:00 to 21:00",星期二,"11:00 to 14:30, 17:00 to 21:00",星期三,"11:00 to 14:30, 17:00 to 21:00",星期四,"11:00 to 14:30, 17:00 to 21:00",星期五,"11:00 to 14:30, 17:00 to 21:00",757,台南市麻豆區,民生路12-2號,阿蜜家廚料理,4.2,1388,9001388
723台灣台南市西港區新興街15巷9號,素食餐廳,餐廳,,,素食餐廳,,23.1195936,120.2006203,星期六,休息,星期日,休息,星期一,"11:00 to 13:00, 17:00 to 19:00",星期二,"11:00 to 13:00, 17:00 to 19:00",星期三,"11:00 to 13:00, 17:00 to 19:00",星期四,"11:00 to 13:00, 17:00 to 19:00",星期五,"11:00 to 13:00, 17:00 to 19:00",256,台南市西港區,新興街15巷9號,妙音素食,4.5,1389,9001389
721台灣台南市麻豆區麻佳路一段326號,餐廳,,,,餐廳,,23.1815195,120.2333913,星期六,"09:00 to 13:30, 16:00 to 18:30",星期日,"09:00 to 13:30, 16:00 to 18:30",星期一,"09:00 to 13:30, 16:00 to 18:30",星期二,"09:00 to 13:30, 16:00 to 18:30",星期三,"09:00 to 13:30, 16:00 to 18:30",星期四,"09:00 to 13:30, 16:00 to 18:30",星期五,"09:00 to 13:30, 16:00 to 18:30",1230,台南市麻豆區,麻佳路一段326號,福隆佳宴餐廳(麻豆),3.8,1390,9001390
723台灣台南市西港區新興街15巷11號,快餐店,,,,快餐店,,23.1195789,120.200591,,,,,,,,,,,,,,,1,台南市西港區,新興街15巷11號,西港 韓屋村,5.0,1391,9001391
721台灣台南市麻豆區中山路126號,中式麵食店,,,,中式麵食店,,23.1837239,120.2442009,星期六,"11:00 to 14:00, 17:30 to 20:30",星期日,"11:00 to 14:00, 17:30 to 20:30",星期一,"11:00 to 14:00, 17:30 to 20:30",星期二,"11:00 to 14:00, 17:30 to 20:30",星期三,"11:00 to 14:00, 17:30 to 20:30",星期四,"11:00 to 14:00, 17:30 to 20:30",星期五,"11:00 to 14:00, 17:30 to 20:30",96,台南市麻豆區,中山路126號,牛家莊牛肉麵,4.0,1392,9001392
721台灣台南市麻豆區麻佳路二段201號,早餐餐廳,,,,早餐餐廳,,23.1769974,120.220111,星期六,休息,星期日,休息,星期一,05:00 to 09:30,星期二,05:00 to 09:30,星期三,05:00 to 09:30,星期四,05:00 to 09:30,星期五,休息,2,台南市麻豆區,麻佳路二段201號,我媽媽的 芋頭粥 南瓜粥,5.0,1393,9001393
723台灣台南市西港區後營市場,早餐餐廳,,,,早餐餐廳,,23.1406513,120.2167834,星期六,06:05 to 11:30,星期日,06:20 to 12:00,星期一,休息,星期二,06:00 to 10:30,星期三,06:00 to 10:30,星期四,06:00 to 10:30,星期五,06:00 to 10:30,17,台南市西港區,後營市場,後營客來堡早餐店,4.5,1394,9001394
723台灣台南市西港區中山路322號,甜品餐廳,,,,甜品餐廳,,23.1214155,120.2034224,星期六,09:00 to 22:00,星期日,09:00 to 22:00,星期一,09:00 to 22:00,星期二,09:00 to 22:00,星期三,09:00 to 22:00,星期四,09:00 to 22:00,星期五,09:00 to 22:00,54,台南市西港區,中山路322號,好家綠豆湯,4.1,1395,9001395
723台灣台南市西港區慶安路171巷66號,客家菜館,,,,客家菜館,,23.119552,120.1988074,星期六,"11:00 to 13:30, 17:00 to 19:30",星期日,"11:00 to 13:30, 17:00 to 19:30",星期一,休息,星期二,"11:00 to 13:30, 17:00 to 19:30",星期三,"11:00 to 13:30, 17:00 to 19:30",星期四,"11:00 to 13:30, 17:00 to 19:30",星期五,"11:00 to 13:30, 17:00 to 19:30",49,台南市西港區,慶安路171巷66號,劉媽媽美濃粄條,4.7,1396,9001396
台灣台南市安定區蘇林里蘇厝206號,早餐餐廳,,,,早餐餐廳,,23.1300928,120.2508497,星期六,06:00 to 11:30,星期日,06:00 to 11:30,星期一,06:00 to 11:30,星期二,06:00 to 11:30,星期三,06:00 to 11:30,星期四,06:00 to 11:30,星期五,06:00 to 11:30,14,台南市安定區,台南市安定區蘇林里蘇厝206號,矮仔李碗粿,4.1,1397,9001397
741台灣台南市善化區光復路540號,早午餐餐廳,果汁店,班戟店,無酒精飲料店,早午餐餐廳,,23.1304025,120.2851579,星期六,09:00 to 16:30,星期日,09:00 to 16:30,星期一,休息,星期二,09:00 to 16:30,星期三,09:00 to 16:30,星期四,09:00 to 16:30,星期五,09:00 to 16:30,5,台南市善化區,光復路540號,品菓芝Good Jus,5.0,1398,9001398
723台灣台南市西港區文化路6號,海鮮餐廳,,,,海鮮餐廳,,23.1229113,120.2039763,星期六,17:00 to 22:00,星期日,17:00 to 22:00,星期一,休息,星期二,17:00 to 22:00,星期三,17:00 to 22:00,星期四,17:00 to 22:00,星期五,17:00 to 22:00,178,台南市西港區,文化路6號,彰阿海產快炒,4.3,1399,9001399
723台灣台南市西港區723,台灣餐廳,,,,台灣餐廳,,23.1228863,120.2041885,星期六,09:30 to 19:00,星期日,09:30 to 19:00,星期一,09:30 to 19:00,星期二,09:30 to 19:00,星期三,09:30 to 19:00,星期四,09:30 to 19:00,星期五,09:30 to 19:00,1,台南市西港區,723,粥公公 粥品| 鍋燒| 燴飯,5.0,1400,9001400
721台灣台南市麻豆區176縣道,早餐餐廳,,,,早餐餐廳,,23.1804016,120.2320259,星期六,04:00 to 11:00,星期日,04:00 to 11:00,星期一,04:00 to 11:00,星期二,04:00 to 11:00,星期三,04:00 to 11:00,星期四,04:00 to 11:00,星期五,04:00 to 11:00,18,台南市麻豆區,176縣道,集可吉早餐麻豆店,4.7,1401,9001401
741台灣台南市善化區民權路260號,鐵板燒餐廳,,,,鐵板燒餐廳,,23.1312261,120.297233,星期六,11:00 to 22:00,星期日,11:00 to 22:00,星期一,11:00 to 22:00,星期二,11:00 to 22:00,星期三,11:00 to 22:00,星期四,11:00 to 22:00,星期五,11:00 to 22:00,640,台南市善化區,民權路260號,大埔鐵板燒 善化店,3.8,1402,9001402
741台灣台南市善化區中山路475號,意大利餐廳,,,,意大利餐廳,,23.1322846,120.2896195,星期六,10:30 to 19:30,星期日,10:30 to 19:30,星期一,10:30 to 19:30,星期二,休息,星期三,10:30 to 19:30,星期四,10:30 to 19:30,星期五,10:30 to 19:30,5,台南市善化區,中山路475號,鍋上義煮,4.8,1403,9001403
741台灣台南市善化區中山路208-2號,早餐餐廳,,,,早餐餐廳,,23.1326373,120.2993974,星期六,06:00 to 13:00,星期日,休息,星期一,06:00 to 13:00,星期二,06:00 to 13:00,星期三,06:00 to 13:00,星期四,06:00 to 13:00,星期五,06:00 to 13:00,41,台南市善化區,中山路208-2號,元氣早午餐（善化中山店）,4.1,1404,9001404
741台灣台南市善化區中正路352號,餐廳,食堂與定食餐廳,,,餐廳,環境樸實的小巧日式餐廳，供應家常菜色。,23.1278478,120.2941217,星期六,休息,星期日,"10:30 to 14:00, 17:00 to 20:30",星期一,"11:00 to 14:00, 17:00 to 20:30",星期二,"11:00 to 14:00, 17:00 to 20:30",星期三,"11:00 to 14:00, 17:00 to 20:30",星期四,"11:00 to 14:00, 17:00 to 20:30",星期五,"11:00 to 14:00, 17:00 to 20:30",270,台南市善化區,中正路352號,崛日餐廳，手作創意料理,4.3,1405,9001405
741台灣台南市善化區仁愛路41號,越式河粉餐廳,越南餐廳,,,越式河粉餐廳,,23.1309854,120.3019013,星期六,10:00 to 19:00,星期日,休息,星期一,"10:00 to 14:30, 16:30 to 19:30",星期二,"10:00 to 14:30, 16:30 to 19:30",星期三,"10:00 to 14:30, 16:30 to 19:30",星期四,"10:00 to 14:30, 16:30 to 19:30",星期五,"10:00 to 14:30, 16:30 to 19:30",296,台南市善化區,仁愛路41號,媽媽的越南美食,4.2,1406,9001406
741台灣台南市善化區中山路409號,快餐店,,,,快餐店,,23.1321943,120.2908166,星期六,12:00 to 20:00,星期日,12:00 to 20:00,星期一,12:00 to 20:00,星期二,12:00 to 20:00,星期三,12:00 to 20:00,星期四,12:00 to 20:00,星期五,12:00 to 20:00,30,台南市善化區,中山路409號,焱炸雞善化店,3.9,1407,9001407
